frame_id,timestamp_s,bfi_l1,bfi_l2,bfi_l3,bfi_l4,bfi_l5,bfi_l6,bfi_l7,bfi_l8,bfi_r1,bfi_r2,bfi_r3,bfi_r4,bfi_r5,bfi_r6,bfi_r7,bfi_r8,bvi_l1,bvi_l2,bvi_l3,bvi_l4,bvi_l5,bvi_l6,bvi_l7,bvi_l8,bvi_r1,bvi_r2,bvi_r3,bvi_r4,bvi_r5,bvi_r6,bvi_r7,bvi_r8,mean_l1,mean_l2,mean_l3,mean_l4,mean_l5,mean_l6,mean_l7,mean_l8,mean_r1,mean_r2,mean_r3,mean_r4,mean_r5,mean_r6,mean_r7,mean_r8,contrast_l1,contrast_l2,contrast_l3,contrast_l4,contrast_l5,contrast_l6,contrast_l7,contrast_l8,contrast_r1,contrast_r2,contrast_r3,contrast_r4,contrast_r5,contrast_r6,contrast_r7,contrast_r8,temp_l1,temp_l2,temp_l3,temp_l4,temp_l5,temp_l6,temp_l7,temp_l8,temp_r1,temp_r2,temp_r3,temp_r4,temp_r5,temp_r6,temp_r7,temp_r8,quality_l1,quality_l2,quality_l3,quality_l4,quality_l5,quality_l6,quality_l7,quality_l8,quality_r1,quality_r2,quality_r3,quality_r4,quality_r5,quality_r6,quality_r7,quality_r8
517,12.9,4.642721858,3.028751235,1.531139708,0.405566002,0.385049818,1.706535958,2.899520847,3.772018482,4.092550398,3.037412851,1.701718279,0.92589688,0.765388841,1.767278792,4.059515994,5.081095903,5.45395673,5.887439198,6.004412118,4.774348032,5.444610691,6.68739399,6.953853853,5.675058894,5.4266098,6.584211198,6.777280644,7.043478542,6.550391845,6.530853389,6.225859335,6.255287096,126.756957698,205.195611247,179.096349532,145.714852425,113.168587932,135.191385802,143.087007435,117.533600628,146.948339123,166.882058313,151.074214684,122.99299792,114.177018916,139.210729996,162.992256165,112.624457616,0.173391725,0.231901274,0.375391218,0.472158224,0.469799949,0.372604175,0.241690584,0.203682442,0.188738173,0.229952593,0.365379888,0.457766572,0.46715737,0.360471439,0.196461,0.16020071,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
518,12.925,4.687483772,2.913214506,1.465313085,0.468565778,0.459945973,1.759348806,2.935645649,3.788145915,4.109916264,3.063337401,1.753779622,0.973736459,0.83560896,1.712856105,3.709504537,5.087024095,5.445391459,5.879454873,5.992514349,4.771482643,5.419046687,6.684889864,6.949577991,5.670606625,5.413278278,6.578790655,6.773962636,7.040201581,6.534083159,6.520471048,6.215808608,6.245493728,126.995782455,205.59398797,179.629649503,145.794752428,113.803669163,135.293582148,143.287858037,117.65459446,147.376696411,167.146884847,151.229755834,123.129321374,114.716812728,139.627354991,163.426312764,112.918998938,0.171942977,0.235744648,0.378309053,0.469057899,0.466140418,0.370231428,0.240460945,0.203155004,0.188183348,0.229096385,0.363087586,0.455353181,0.463605099,0.362854348,0.208036421,0.160007638,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
519,12.95,4.574864879,2.743785334,1.290273788,0.281511373,0.308097357,1.566303065,2.720553834,3.596924869,3.904737917,2.803720942,1.568144619,0.826786857,0.69025193,1.529794204,3.456363537,4.987155569,5.442740812,5.875863331,5.992692611,4.762218142,5.431888252,6.681688812,6.947245977,5.664323915,5.412254972,6.577592068,6.771742868,7.034510024,6.536982489,6.521922109,6.215136471,6.24290115,127.06969022,205.773187447,179.62165919,146.053088709,113.484648832,135.424220877,143.397400044,117.825331944,147.409576403,167.205443071,151.33381383,123.366093437,114.620849093,139.569126471,163.455340068,112.996972266,0.17558796,0.241380775,0.386067855,0.478263161,0.473559954,0.378904481,0.247782376,0.209408775,0.194738628,0.237670709,0.371261241,0.462766433,0.470958371,0.370869752,0.216408186,0.163260194,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
520,12.975,4.681870149,2.932361277,1.471240907,0.46631024,0.433747104,1.741564224,2.932353789,3.78229312,4.06781162,2.955458413,1.696351164,0.9487289,0.799799627,1.659109814,3.591005898,5.040429688,5.448521022,5.880125829,6.002523799,4.782677178,5.424735925,6.678279131,6.949118053,5.67479985,5.411795837,6.578093134,6.775779878,7.039164589,6.544495617,6.526219727,6.214182383,6.247238437,126.908521081,205.560510703,179.180990655,145.482598087,113.662332603,135.563374011,143.309462804,117.540640352,147.424328954,167.180962964,151.144567383,123.172460837,114.372175497,139.396670656,163.496543884,112.866525795,0.172124666,0.235107723,0.378046296,0.469168898,0.467420531,0.371030444,0.240572995,0.203346416,0.189528557,0.232659293,0.365616206,0.456614752,0.465416609,0.36520764,0.211955354,0.161525142,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
521,13.0,4.714240255,3.013158566,1.549103262,0.476539949,0.43935815,1.7755795,2.969638558,3.838168188,4.085822824,3.00205509,1.730961532,0.956227199,0.801947192,1.73666163,3.735424036,5.071417627,5.434579616,5.869140197,5.985922799,4.753695483,5.413753974,6.672427965,6.941001273,5.658563132,5.401007829,6.56578216,6.761217115,7.030455428,6.521058781,6.514293569,6.201905018,6.232604463,127.297248182,206.108637182,179.925106055,146.290739056,113.935154923,135.802167037,143.690733327,117.981885649,147.770960167,167.782428903,151.827238661,123.534766957,115.147900706,139.875246335,164.026761373,113.306651224,0.171076987,0.23241997,0.374594964,0.468665477,0.467146367,0.369502225,0.239303873,0.201519055,0.188953113,0.23112035,0.364092284,0.456236481,0.465307969,0.361812018,0.207179223,0.160515915,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
522,13.025,4.491668015,2.832076726,1.424413232,0.368228423,0.372010363,1.650671999,2.763954501,3.598098673,3.915528393,2.86846124,1.619669935,0.851992002,0.720960395,1.623863686,3.623580315,4.894990953,5.436577269,5.871150034,5.996093044,4.755357738,5.432770232,6.677413552,6.94266545,5.661521904,5.402146226,6.568413881,6.766865355,7.026123205,6.531398366,6.517229129,6.201130417,6.23184544,127.241547793,206.008356679,179.469239766,146.244387838,113.462737985,135.598699321,143.612561712,117.901478724,147.734382152,167.653853337,151.562461208,123.714989948,114.805675474,139.757447503,164.060213725,113.329479289,0.178280679,0.238443728,0.380121982,0.473995669,0.470437075,0.375114,0.246305076,0.209370386,0.194393881,0.235532539,0.368992541,0.461494895,0.469404901,0.3667509,0.210878068,0.166261845,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
523,13.05,4.475555089,2.812016295,1.366792716,0.338182545,0.327495444,1.573600702,2.68652207,3.519593012,3.91919772,2.87205939,1.618649508,0.878938709,0.716118105,1.607870067,3.671706276,4.882826488,5.444274479,5.882685518,6.000711053,4.777873203,5.432973117,6.683714475,6.951022648,5.676777201,5.417603527,6.58041961,6.775787484,7.049344085,6.538669462,6.523698738,6.213591981,6.248720816,127.026927115,205.432795413,179.262244326,145.616554686,113.457697757,135.341551185,143.219998006,117.486904319,147.237721129,167.067300477,151.144210854,122.748987963,114.565012743,139.497833484,163.522041321,112.821942363,0.178802184,0.239111046,0.382676073,0.475474277,0.472612136,0.378576617,0.24894077,0.211937868,0.194276649,0.235413703,0.369037471,0.460135498,0.469649861,0.367451184,0.209286468,0.166658022,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
524,13.075,4.452983598,2.832876252,1.395387607,0.352880684,0.345487865,1.606725586,2.726587556,3.560509441,3.924987815,2.905340504,1.637865225,0.853353483,0.708745684,1.638087922,3.704600433,4.897484673,5.42917948,5.868102844,5.98892358,4.755222766,5.42503951,6.675768044,6.943394429,5.661213703,5.406872506,6.570847068,6.766290166,7.03698827,6.537006169,6.517905263,6.197558092,6.230772338,127.447819744,206.160395769,179.790600449,146.248151466,113.654790707,135.665854465,143.578319311,117.909854327,147.582521287,167.534977353,151.589424856,123.262996964,114.620065344,139.730315413,164.214490255,113.361753461,0.179532725,0.238417131,0.381408574,0.474750957,0.471733001,0.3770884,0.247576996,0.21059972,0.19409166,0.234314531,0.368191388,0.461426211,0.470022815,0.366128088,0.208198607,0.166180629,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
525,13.1,4.449492006,2.812158445,1.380913448,0.31795044,0.314499875,1.577969342,2.688210405,3.520699673,3.896043628,2.881189693,1.601379705,0.840661276,0.686963032,1.623408043,3.741328883,4.857394352,5.433822515,5.869733465,5.993529333,4.762637329,5.429518552,6.678260549,6.946432683,5.671667179,5.405089376,6.571945917,6.769844784,7.037581707,6.532540851,6.519612613,6.194885444,6.231502889,127.318358368,206.079036164,179.584154326,146.041399857,113.543518789,135.564132355,143.435603018,117.625773086,147.639815342,167.481291924,151.422791934,123.238309676,114.767860864,139.661802469,164.329912821,113.339781721,0.179645733,0.239106317,0.382050156,0.476469933,0.473247118,0.378380345,0.248883302,0.211901675,0.195016403,0.235112158,0.369797874,0.462066502,0.471124748,0.36677085,0.206983941,0.167486306,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
526,13.125,4.416174303,2.844362247,1.436718549,0.396217891,0.384705971,1.65571678,2.746533037,3.562996103,3.923585814,2.934459018,1.642685801,0.867802071,0.739175212,1.68145971,3.758475885,4.851732138,5.416338245,5.858611438,5.984964269,4.767114451,5.411754451,6.672066155,6.9376084,5.65344505,5.395904599,6.564500907,6.76369622,7.032687557,6.52413343,6.510653931,6.18311121,6.218423429,127.805870869,206.633968063,179.968070752,145.916557428,113.984828659,135.816932949,143.850107183,118.120973461,147.934932883,167.845025929,151.711023515,123.441909132,115.04613429,140.021298559,164.838401794,113.733154219,0.180724081,0.238035045,0.379576536,0.47261826,0.46981675,0.374887351,0.246898079,0.210518395,0.194136453,0.233352838,0.367979134,0.460697315,0.468483456,0.364229046,0.206416863,0.167670715,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
527,13.15,4.415183492,2.799211919,1.38652063,0.332168485,0.342107362,1.568481796,2.685980788,3.506575171,3.872157693,2.881140505,1.61423221,0.848195515,0.695649162,1.628368403,3.728705436,4.826794803,5.412987672,5.855476789,5.983540518,4.767201826,5.411658828,6.674815895,6.938602106,5.655646941,5.398431576,6.566187544,6.76603021,7.026994899,6.527185816,6.509783942,6.181025784,6.221938305,127.899294626,206.790370909,180.0318883,145.914121005,113.987204202,135.704712792,143.803429708,118.061135384,147.853738168,167.762623459,151.601611052,123.678726971,114.945104738,140.056209687,164.928464254,113.627442245,0.180756149,0.239536988,0.381801612,0.475770239,0.471898177,0.378806596,0.248959195,0.212363608,0.195779539,0.235113782,0.369231968,0.461686418,0.470685337,0.36655366,0.207401418,0.168482883,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
528,13.175,4.229622674,2.616320523,1.236322534,0.229511186,0.207795085,1.442000272,2.50893177,3.333378319,3.705124574,2.729105719,1.466978499,0.754799752,0.597194411,1.488534752,3.612314234,4.725948083,5.41574709,5.860612095,5.984766589,4.75720187,5.424809957,6.678105528,6.944970628,5.663320504,5.407288846,6.571636402,6.765902762,7.044224586,6.531700068,6.514311231,6.183956122,6.223969188,127.822354002,206.534145581,179.976931435,146.192965099,113.660493441,135.570458943,143.50428031,117.852600407,147.569143796,167.496413617,151.607585552,122.961962046,114.795689565,139.874537563,164.801912944,113.566362229,0.186761944,0.245620941,0.388459302,0.480822178,0.478460863,0.384489088,0.254985701,0.218027909,0.20111611,0.240135018,0.375715665,0.466398009,0.475665933,0.372676306,0.211250655,0.171767297,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
529,13.2,4.185777861,2.627638161,1.31371327,0.313221584,0.264951694,1.50994998,2.55665883,3.35326703,3.723641006,2.766118745,1.529277976,0.791292281,0.634104576,1.570096223,3.579407647,4.674654112,5.407746576,5.851255866,5.981157347,4.770481466,5.398886638,6.670654872,6.936375033,5.653265736,5.397658622,6.566413869,6.772099796,7.03328716,6.520273948,6.511062394,6.176173018,6.214902343,128.045431689,207.000973232,180.138710409,145.822669789,114.304501064,135.874529069,143.908042288,118.125846437,147.878574081,167.751566078,151.317081781,123.41696531,115.173877542,140.004907676,165.138038635,113.839052965,0.188181009,0.245244455,0.385028876,0.476702648,0.475668111,0.381436281,0.253361137,0.21737746,0.200524526,0.238912593,0.37297257,0.464557049,0.473798734,0.369105119,0.212338927,0.173437858,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
530,13.225,4.09648265,2.471722584,1.141749411,0.1859557,0.16452435,1.353990985,2.420921475,3.242361604,3.610819121,2.643104468,1.398721892,0.707899454,0.534149875,1.422674287,3.445283246,4.589326418,5.404315558,5.847017211,5.979536153,4.755853179,5.412971986,6.662963433,6.93573349,5.649524869,5.392542709,6.56197214,6.760051202,7.038242495,6.521537612,6.504484842,6.16670174,6.207195698,128.141098487,207.212460306,180.211378056,146.230572721,113.954581685,136.188425855,143.938177557,118.227507383,148.042954317,167.968571568,151.881894171,123.210820503,115.132052091,140.268853228,165.547070821,114.070834888,0.191071106,0.250431047,0.392651356,0.482965616,0.480575132,0.388443121,0.257981451,0.221004556,0.204129092,0.242975372,0.378721058,0.468764015,0.478855208,0.37556002,0.216774628,0.176216842,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
531,13.25,4.418326416,2.842296312,1.469105903,0.441571984,0.392641921,1.714873536,2.821090062,3.633143215,3.926102644,2.956873457,1.681667116,0.895996386,0.776297069,1.683934082,3.663271064,4.770351312,5.383164746,5.836704992,5.972991136,4.748688882,5.401124608,6.660791319,6.930001691,5.639978246,5.386003073,6.557234955,6.760134679,7.033605834,6.526369039,6.497978777,6.156222079,6.198355637,128.730844875,207.726986932,180.504748827,146.430345771,114.248903639,136.277072397,144.207418051,118.486944208,148.253080404,168.200011871,151.877980976,123.403708289,114.972138871,140.529930128,165.999651591,114.336704945,0.180654427,0.238103769,0.378140932,0.470386309,0.469428988,0.372229589,0.24436026,0.208224275,0.194056042,0.232612558,0.366262756,0.45927498,0.466605548,0.364120705,0.209565434,0.170321156,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
532,13.275,4.197926713,2.640542487,1.346444011,0.349027083,0.343859913,1.564653619,2.594480988,3.385767811,3.718389199,2.789495096,1.57296371,0.814836368,0.714865082,1.592885981,3.498351306,4.584773262,5.40627949,5.853449796,5.981278863,4.779725553,5.42774852,6.678183985,6.943302317,5.658632211,5.405118932,6.570004621,6.775307076,7.039074679,6.546914482,6.515249788,6.169631254,6.218129492,128.086338334,206.891507454,180.133263641,145.564902756,113.58749134,135.567257024,143.582646094,117.980008353,147.638865669,167.576136013,151.166731355,123.176201177,114.292114568,139.836874947,165.420555115,113.741994558,0.187787804,0.244815188,0.383578051,0.474940599,0.471812545,0.378978586,0.252073723,0.216314541,0.200692316,0.238140545,0.371049053,0.463369307,0.469713249,0.368107265,0.215019585,0.176365131,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
533,13.3,4.047886749,2.448417138,1.177107302,0.200299097,0.184418788,1.364442998,2.381524937,3.18954626,3.556409329,2.591958103,1.405820281,0.703496402,0.590521386,1.422833586,3.324167187,4.470753601,5.387793761,5.84109593,5.97497282,4.746863021,5.408819255,6.670506753,6.933748441,5.643228176,5.395770793,6.56239658,6.763873679,7.025838195,6.543887057,6.508321645,6.1593756,6.200909058,128.601774419,207.507901755,180.415922743,146.481259057,114.057747132,135.880573976,144.0314215,118.398624866,147.939232234,167.947835106,151.702704635,123.72684653,114.392317925,140.114889103,165.863461812,114.259909293,0.192643943,0.251206312,0.39108408,0.482259754,0.479603062,0.387973538,0.259322455,0.222731851,0.205867441,0.244664577,0.37840851,0.468986139,0.476003506,0.375553045,0.220780124,0.180078566,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
534,13.325,4.087927211,2.505241869,1.224131553,0.249976833,0.227646151,1.427032177,2.446486,3.241284324,3.564066884,2.636029496,1.442513154,0.803948965,0.618819305,1.472079489,3.342643484,4.503210821,5.390067225,5.84862274,5.980354729,4.767484032,5.412210524,6.677698276,6.940432059,5.652966881,5.407306446,6.565915293,6.773677914,7.044927888,6.54051157,6.512683905,6.158552947,6.202612195,128.5383836,207.132352697,180.17468658,145.906251833,113.97349853,135.587079405,143.717471076,118.133968063,147.568578291,167.775924579,151.243102963,122.932704287,114.504041669,139.939839294,165.89898936,114.208686454,0.191348008,0.249316015,0.38899968,0.479815029,0.477490913,0.385161566,0.257111269,0.221039788,0.205622788,0.243209036,0.376792894,0.46391855,0.47457198,0.373396803,0.220169084,0.179021487,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
535,13.35,3.99118208,2.436711387,1.150853199,0.210676094,0.178691558,1.379808157,2.391641558,3.171473769,3.535524125,2.599196557,1.414282878,0.753183581,0.579696249,1.436043189,3.29964321,4.472876037,5.386128363,5.842163227,5.979082805,4.751195499,5.416039114,6.671286279,6.939788567,5.652174933,5.399969944,6.566155883,6.77406606,7.040371921,6.53896399,6.513466486,6.153428241,6.200835432,128.648210555,207.454649097,180.231698709,146.360449931,113.87838567,135.848760615,143.747697898,118.155489849,147.804308625,167.764170303,151.224907541,123.122235138,114.555264313,139.908435725,166.120307922,114.26212365,0.194479226,0.251595708,0.392247821,0.481749084,0.479882903,0.387283221,0.258978099,0.223322901,0.206534706,0.244425514,0.378035895,0.466479541,0.476551124,0.37497466,0.221591169,0.180009442,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
536,13.375,4.23354519,2.578015061,1.220581221,0.245752042,0.206694362,1.503487728,2.629585102,3.427737732,3.685713369,2.687893108,1.456638199,0.810569484,0.618167673,1.467213943,3.273049792,4.54201763,5.37832048,5.837209568,5.977199488,4.750294607,5.406822414,6.665758152,6.934939686,5.644754654,5.385682942,6.556813209,6.765723619,7.038591475,6.535992808,6.506884371,6.142015103,6.186987847,128.865917148,207.701811221,180.316115623,146.385570881,114.10735423,136.074370047,143.975465003,118.35714164,148.263366596,168.22061671,151.61598336,123.196302733,114.653606099,140.172564382,166.613202413,114.678597955,0.186634989,0.246895187,0.389157052,0.480022938,0.478514646,0.381726614,0.250878827,0.21494194,0.201736282,0.241496142,0.376170957,0.463584561,0.474604945,0.373609842,0.222470655,0.177757613,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
537,13.4,5.472078713,3.670824354,1.839161511,0.502297876,0.506792662,1.891474553,3.16860657,4.050688064,4.078731626,3.009528812,1.729606779,0.918357137,0.730368704,1.825124151,4.120478426,5.584708663,5.398763573,5.849703488,5.989116765,4.77136105,5.416220082,6.676004334,6.941054832,5.657664066,5.392088826,6.561885408,6.771265095,7.037434576,6.535230791,6.507770379,6.15037318,6.191084144,128.295904014,207.078428911,179.781941228,145.798143003,113.87388993,135.656211169,143.68821746,118.006318455,148.057538092,167.972808967,151.356210789,123.244430387,114.678827767,140.137010423,166.252245585,114.555399409,0.146549061,0.210542465,0.361737825,0.467397886,0.463851423,0.364295356,0.232531274,0.194568719,0.189179671,0.230873516,0.364151935,0.458146934,0.468928957,0.357938668,0.194444878,0.143798861,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
538,13.425,5.748631503,4.163942958,2.114251025,0.595163709,0.623144035,2.079084706,3.431564381,4.360480622,4.480447116,3.356799019,1.94736287,1.056481084,0.885439467,2.25441907,5.082110379,6.069965715,5.411117291,5.847956645,5.978774712,4.75583971,5.402798473,6.663351409,6.92973837,5.642111798,5.374961978,6.549666257,6.758267341,7.029867975,6.531585612,6.497759163,6.154395285,6.199542111,127.951446301,207.165587372,180.245508533,146.230948279,114.20732016,136.172592086,144.219787055,118.428963288,148.607843622,168.569788821,151.965517809,123.55920538,114.799477902,140.53874284,166.078544617,114.301021053,0.137598254,0.194138685,0.34954419,0.462827802,0.458166331,0.35586651,0.223580551,0.184437137,0.176345191,0.219404261,0.354563963,0.451178915,0.46108429,0.339141899,0.162642221,0.127994828,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
539,13.45,5.497306007,3.929571053,1.736766976,0.313013105,0.298987473,1.82231955,3.238485195,4.209151335,4.57101861,3.456806334,1.793060844,0.805557477,0.662929847,2.050049689,5.055218557,5.98790821,5.43145805,5.865416453,5.989854557,4.751133496,5.40302347,6.666107131,6.935776205,5.644267086,5.389842761,6.556047081,6.764780111,7.028336214,6.528954196,6.509856483,6.186743953,6.221377827,127.384286561,206.294432845,179.748870759,146.362178848,114.201730615,136.060127788,143.936171104,118.370391691,148.129706768,168.258046752,151.660213012,123.622927516,114.886573959,140.053298744,164.681516012,113.644298947,0.145732564,0.201935156,0.366276571,0.476712908,0.474005076,0.367402313,0.230152702,0.189386271,0.173451506,0.216101331,0.361358003,0.463837404,0.472340531,0.348090255,0.163531576,0.130667307,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
540,13.475,5.08330723,3.454801815,1.464766743,0.209908242,0.246424885,1.694066002,3.096239187,4.060885007,4.450606227,3.33142425,1.663822235,0.716655543,0.56212626,1.853124284,4.712423262,5.751932141,5.436947126,5.865704529,5.984541177,4.750064063,5.401071078,6.660131087,6.927305998,5.6408822,5.388451891,6.557305213,6.754550417,7.023903856,6.519936396,6.503069793,6.196149985,6.226359446,127.231235098,206.280059324,179.987035232,146.391999504,114.250233478,136.304017249,144.33404319,118.462378565,148.174397064,168.196579341,152.13975929,123.807316156,115.185050022,140.32563663,164.275301615,113.494473814,0.159131898,0.217728538,0.37833327,0.481786871,0.476573357,0.373164418,0.234994561,0.194235234,0.177298583,0.220242311,0.36704848,0.468322292,0.477439949,0.356712676,0.174868347,0.138352664,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
541,13.5,5.001576625,3.332614088,1.501843982,0.303173576,0.353294899,1.809981775,3.177396783,4.115994537,4.503988509,3.43054249,1.826574208,0.867598146,0.719874603,1.88949454,4.454039984,5.605723638,5.453185736,5.878145849,5.992423805,4.753575899,5.40286662,6.672777627,6.93926698,5.657799492,5.400972467,6.566100905,6.766058324,7.037881926,6.532136159,6.510219291,6.215502748,6.246855257,126.77845524,205.659301525,179.633708005,146.294073579,114.205627209,135.787896945,143.772198479,118.002638144,147.772096392,167.766856315,151.600293116,123.225820396,114.781255577,140.038739897,163.43952179,112.87805017,0.161777162,0.22179316,0.376689782,0.477197128,0.471351539,0.367956618,0.232232067,0.192432909,0.175593062,0.216968744,0.359882383,0.460707602,0.469459829,0.355120196,0.183413481,0.143114437,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
542,13.525,4.9587854,3.198758314,1.416100454,0.258921659,0.284175676,1.707686801,3.08860829,4.041114654,4.44025075,3.340010303,1.749488943,0.812919819,0.686511206,1.77343818,4.202040391,5.512891583,5.454702908,5.883527033,5.99379081,4.754613237,5.411400088,6.672532529,6.942080444,5.656065934,5.406217719,6.569393497,6.764435525,7.04263039,6.543033567,6.516054643,6.221206668,6.2498293,126.736152068,205.390808131,179.572434001,146.265147898,113.993632025,135.797899688,143.640041267,118.049748919,147.603560369,167.605993151,151.676366493,123.028281546,114.420567211,139.804577539,163.193188985,112.788604065,0.163162127,0.226245923,0.380490455,0.479374839,0.474728801,0.37255247,0.235254306,0.194881811,0.177629432,0.21995874,0.363276508,0.463465992,0.471147605,0.360201749,0.191747498,0.146137826,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
543,13.55,4.999337838,3.224385941,1.406614506,0.214133071,0.269753528,1.681901904,3.048261304,4.006348785,4.389878068,3.324440705,1.738610845,0.773877477,0.64763389,1.705425975,4.123841856,5.481039299,5.447796337,5.876868127,5.987273708,4.760356611,5.408595167,6.667472509,6.936048493,5.654340798,5.40112745,6.566846933,6.761911088,7.026547228,6.525477386,6.508681606,6.216871284,6.246335671,126.928727436,205.723053263,179.864553552,146.104996631,114.063314086,136.004405117,143.923380882,118.096630813,147.767116631,167.730408309,151.794706716,123.697350362,115.001651306,140.100444477,163.380419413,112.893677003,0.161849621,0.22539341,0.38091093,0.481578961,0.475433487,0.37371092,0.236627662,0.196018809,0.179238797,0.220472956,0.363755479,0.465435584,0.473114318,0.363179678,0.194333645,0.147175203,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
544,13.575,4.96610197,3.188912533,1.413566759,0.299345022,0.283643273,1.703088076,3.063120472,4.009955791,4.37671972,3.31658096,1.730074265,0.814574794,0.653523642,1.687588035,4.01384672,5.441632848,5.449335945,5.878549515,5.988580118,4.75470919,5.419427025,6.669698806,6.937181231,5.654680804,5.40290315,6.567872073,6.760253785,7.028141274,6.526975705,6.511614124,6.220161304,6.252683578,126.885798653,205.639160698,179.805995612,146.262472317,113.794220513,135.913547264,143.870172646,118.08739088,147.71006132,167.680323954,151.872397524,123.631037097,114.952059131,139.982767715,163.238334656,112.702759951,0.162925321,0.226573447,0.380602764,0.477385537,0.474754815,0.372759079,0.236121876,0.195900844,0.179659196,0.220732539,0.364131351,0.463382502,0.472816369,0.363960716,0.197971354,0.148458607,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
545,13.6,4.959547856,3.276850824,1.583919028,0.394503934,0.413335828,1.826285456,3.155031186,4.067850005,4.44755101,3.392953509,1.866219394,0.924821576,0.783725936,1.798603099,4.034463026,5.357772934,5.46202403,5.884742342,5.993446633,4.759628459,5.418567934,6.670954492,6.943163842,5.662939996,5.410122047,6.579014546,6.764492606,7.03095454,6.533150517,6.516250165,6.229396328,6.260475904,126.532017819,205.330170478,179.587861256,146.125300787,113.815562731,135.862301228,143.589150689,117.862940987,147.47810977,167.135946387,151.673690628,123.514003618,114.7476818,139.796731578,162.839505514,112.468401126,0.16313745,0.223648146,0.373051719,0.472702607,0.468417855,0.367224135,0.232993362,0.194007448,0.177396194,0.218210191,0.358136774,0.457820819,0.466229739,0.359099897,0.197289541,0.151189789,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
