t_wall_s,elapsed_s,side,cam,temp_c
1783368163.1,167.3,left,imu,30.58
1783368163.1,167.3,left,0,22.28
1783368163.1,167.3,left,1,24.94
1783368163.1,167.3,left,2,25.55
1783368163.1,167.3,left,3,25.61
1783368163.1,167.3,left,4,33.30
1783368163.1,167.3,left,5,25.57
1783368163.1,167.3,left,6,63.48
1783368163.1,167.3,left,7,25.32
1783368163.1,167.3,right,imu,30.49
1783368163.1,167.3,right,0,23.03
1783368163.1,167.3,right,1,24.55
1783368163.1,167.3,right,2,63.67
1783368163.1,167.3,right,3,28.38
1783368163.1,167.3,right,4,33.16
1783368163.1,167.3,right,5,39.32
1783368163.1,167.3,right,6,55.77
1783368163.1,167.3,right,7,25.64
1783368168.1,172.3,left,imu,30.54
1783368168.1,172.3,left,0,22.28
1783368168.1,172.3,left,1,24.56
1783368168.1,172.3,left,2,27.66
1783368168.1,172.3,left,3,25.16
1783368168.1,172.3,left,4,33.77
1783368168.1,172.3,left,5,25.57
1783368168.1,172.3,left,6,64.09
1783368168.1,172.3,left,7,25.47
1783368168.1,172.3,right,imu,30.68
1783368168.1,172.3,right,0,23.11
1783368168.1,172.3,right,1,24.55
1783368168.1,172.3,right,2,63.67
1783368168.1,172.3,right,3,28.00
1783368168.1,172.3,right,4,33.46
1783368168.1,172.3,right,5,39.39
1783368168.1,172.3,right,6,55.61
1783368168.1,172.3,right,7,23.76
1783368173.2,177.4,left,imu,30.54
1783368173.2,177.4,left,0,22.59
1783368173.2,177.4,left,1,24.25
1783368173.2,177.4,left,2,27.52
1783368173.2,177.4,left,3,25.31
1783368173.2,177.4,left,4,33.46
1783368173.2,177.4,left,5,26.57
1783368173.2,177.4,left,6,63.93
1783368173.2,177.4,left,7,25.32
1783368173.2,177.4,right,imu,30.73
1783368173.2,177.4,right,0,23.11
1783368173.2,177.4,right,1,24.55
1783368173.2,177.4,right,2,64.28
1783368173.2,177.4,right,3,28.15
1783368173.2,177.4,right,4,33.46
1783368173.2,177.4,right,5,39.39
1783368173.2,177.4,right,6,56.07
1783368173.2,177.4,right,7,19.70
1783368178.3,182.5,left,imu,30.39
1783368178.3,182.5,left,0,22.43
1783368178.3,182.5,left,1,24.25
1783368178.3,182.5,left,2,25.62
1783368178.3,182.5,left,3,25.31
1783368178.3,182.5,left,4,33.38
1783368178.3,182.5,left,5,25.65
1783368178.3,182.5,left,6,64.09
1783368178.3,182.5,left,7,25.55
1783368178.3,182.5,right,imu,30.73
1783368178.3,182.5,right,0,23.03
1783368178.3,182.5,right,1,24.48
1783368178.3,182.5,right,2,64.05
1783368178.3,182.5,right,3,28.30
1783368178.3,182.5,right,4,33.31
1783368178.3,182.5,right,5,39.39
1783368178.3,182.5,right,6,55.99
1783368178.3,182.5,right,7,23.98
